,index,Payment Number,Payment Date,Invoice Number,Invoice Date,Payment Total,Department,Account Description,Fund Description,Cost Center Description,Days to Pay,Compliant Indicator,Payment Status,Invoice Year,Invoice Month,Invoice Day,Month Part,Invoices Paid,Sum of Paid Invoices,Invoices Unpaid,Sum of Unpaid Invoices,Invoices Overdue,Not Intime Payments Ratio,Average Days to Pay
7622,4178.0,2176611.0,2018-05-10,18120916,2017-12-31,82.75,4,10,56,18,130.0,0,3,2017.0,12.0,31.0,0,97.0,9778.210000000001,1.0,218.97,19.0,0.1958762886597938,23.938144329896907
7623,684.0,2172340.0,2018-02-19,18120957,2017-12-31,41.55,3,10,56,77,50.0,0,2,2017.0,12.0,31.0,0,38.0,6411.1,4.0,1509.06,32.0,0.8421052631578947,86.02631578947368
7624,11708.0,2173025.0,2018-03-05,18120939,2017-12-31,133.53,1,10,56,84,64.0,0,2,2017.0,12.0,31.0,0,82.0,8186.819999999999,2.0,271.82,39.0,0.47560975609756095,40.353658536585364
7625,1577.0,2171948.0,2018-02-12,18120912,2017-12-31,92.8,14,10,56,51,43.0,0,2,2017.0,12.0,31.0,0,21.0,2176.4600000000005,2.0,185.6,13.0,0.6190476190476191,47.285714285714285
7626,8701.0,2173135.0,2018-03-07,18120975,2017-12-31,218.62,13,10,56,141,66.0,0,2,2017.0,12.0,31.0,0,32.0,6269.64,2.0,426.92,27.0,0.84375,67.59375
7627,6784.0,2171079.0,2018-01-19,18120948,2017-12-31,41.55,12,10,66,142,19.0,1,1,2017.0,12.0,31.0,0,53.0,2420.050000000001,0.0,0.0,23.0,0.4339622641509434,35.43396226415094
7628,14985.0,2173201.0,2018-03-08,18120925,2017-12-31,419.49,14,10,28,31,67.0,0,2,2017.0,12.0,31.0,0,229.0,30354.980000000003,7.0,910.2900000000001,56.0,0.2445414847161572,26.314410480349345
7629,9735.0,2171113.0,2018-01-22,18120913,2017-12-31,142.44,6,10,56,105,22.0,1,1,2017.0,12.0,31.0,0,86.0,10388.45,1.0,5.31,25.0,0.29069767441860467,27.651162790697676
7630,11202.0,2173135.0,2018-03-07,18120924,2017-12-31,142.36,14,10,28,50,66.0,0,2,2017.0,12.0,31.0,0,245.0,29775.030000000002,8.0,1040.46,51.0,0.20816326530612245,24.632653061224488
7631,14988.0,2171234.0,2018-01-24,18120942,2017-12-31,69.48,14,10,28,31,24.0,1,1,2017.0,12.0,31.0,0,229.0,30354.980000000003,7.0,1260.3000000000002,56.0,0.2445414847161572,26.314410480349345
7632,4571.0,2171234.0,2018-01-24,18120973,2017-12-31,167.76,1,6,56,29,24.0,1,1,2017.0,12.0,31.0,0,2.0,335.52,1.0,167.76,2.0,1.0,35.0
7633,11693.0,2171113.0,2018-01-22,18120970,2017-12-31,137.35,12,10,58,57,22.0,1,1,2017.0,12.0,31.0,0,39.0,16857.480000000003,1.0,167.55,10.0,0.2564102564102564,21.71794871794872
7634,4331.0,2171079.0,2018-01-19,18120935,2017-12-31,62.37,11,10,56,101,19.0,1,1,2017.0,12.0,31.0,0,82.0,16703.229999999996,1.0,208.3,37.0,0.45121951219512196,50.63414634146341
7635,4776.0,2171113.0,2018-01-22,18120955,2017-12-31,190.01,12,10,69,144,22.0,1,1,2017.0,12.0,31.0,0,42.0,9572.86,1.0,190.01,26.0,0.6190476190476191,47.857142857142854
7636,7673.0,2173727.0,2018-03-16,18120917,2017-12-31,157.04,6,10,56,61,75.0,0,2,2017.0,12.0,31.0,0,95.0,8853.289999999999,8.0,846.24,52.0,0.5473684210526316,52.0
7637,12658.0,2171113.0,2018-01-22,18120966,2017-12-31,159.1,12,10,58,60,22.0,1,1,2017.0,12.0,31.0,0,18.0,2518.15,0.0,0.0,6.0,0.3333333333333333,31.333333333333332
7638,6606.0,2171113.0,2018-01-22,18120934,2017-12-31,83.1,6,10,64,73,22.0,1,1,2017.0,12.0,31.0,0,62.0,7706.030000000002,1.0,343.08,12.0,0.1935483870967742,29.806451612903224
7639,2796.0,2171079.0,2018-01-19,18120920,2017-12-31,92.8,14,10,57,49,19.0,1,1,2017.0,12.0,31.0,0,71.0,16184.460000000003,0.0,0.0,19.0,0.2676056338028169,23.774647887323944
7640,7857.0,2171079.0,2018-01-19,18120950,2017-12-31,41.55,8,10,63,90,19.0,1,1,2017.0,12.0,31.0,0,5.0,207.75,0.0,0.0,2.0,0.4,34.6
7641,13647.0,2171234.0,2018-01-24,18120952,2017-12-31,134.58,8,10,56,34,24.0,1,1,2017.0,12.0,31.0,0,64.0,10368.869999999999,1.0,134.58,31.0,0.484375,34.390625
7642,3333.0,2171079.0,2018-01-19,18120919,2017-12-31,141.07,6,10,56,17,19.0,1,1,2017.0,12.0,31.0,0,102.0,16864.08,2.0,412.92,43.0,0.4215686274509804,36.72549019607843
7643,3460.0,2171113.0,2018-01-22,18120965,2017-12-31,139.56,12,10,58,59,22.0,1,1,2017.0,12.0,31.0,0,11.0,1539.6999999999998,0.0,0.0,5.0,0.45454545454545453,40.09090909090909
7644,10261.0,2171079.0,2018-01-19,18120915,2017-12-31,296.69,6,4,56,63,19.0,1,1,2017.0,12.0,31.0,0,24.0,5286.68,1.0,299.38,8.0,0.3333333333333333,25.416666666666668
7645,3318.0,2171234.0,2018-01-24,18120977,2017-12-31,41.55,14,10,28,50,24.0,1,1,2017.0,12.0,31.0,0,245.0,29775.030000000002,8.0,1141.27,51.0,0.20816326530612245,24.632653061224488
7646,5216.0,2171113.0,2018-01-22,18120959,2017-12-31,502.41,6,10,65,106,22.0,1,1,2017.0,12.0,31.0,0,121.0,32360.43,7.0,1848.29,64.0,0.5289256198347108,40.46280991735537
7647,11018.0,2171113.0,2018-01-22,18120931,2017-12-31,300.0,6,10,65,106,22.0,1,1,2017.0,12.0,31.0,0,121.0,32360.43,7.0,2050.7,64.0,0.5289256198347108,40.46280991735537
7648,10885.0,2171113.0,2018-01-22,18120954,2017-12-31,190.01,12,10,56,20,22.0,1,1,2017.0,12.0,31.0,0,73.0,14779.19,2.0,163.92000000000002,42.0,0.5753424657534246,54.71232876712329
7649,1046.0,2171079.0,2018-01-19,18120929,2017-12-31,80.19,11,10,56,62,19.0,1,1,2017.0,12.0,31.0,0,62.0,6896.039999999999,0.0,0.0,24.0,0.3870967741935484,44.5
7650,10391.0,2171113.0,2018-01-22,18120933,2017-12-31,109.6,12,10,56,13,22.0,1,1,2017.0,12.0,31.0,0,76.0,11877.819999999998,0.0,0.0,28.0,0.3684210526315789,31.13157894736842
7651,8574.0,2171113.0,2018-01-22,18120976,2017-12-31,93.39,12,10,58,54,22.0,1,1,2017.0,12.0,31.0,0,19.0,2465.29,2.0,302.95,9.0,0.47368421052631576,35.78947368421053
7652,12998.0,2171113.0,2018-01-22,18120944,2017-12-31,125.19,11,10,56,135,22.0,1,1,2017.0,12.0,31.0,0,71.0,17514.030000000002,0.0,0.0,23.0,0.323943661971831,45.76056338028169
7653,3117.0,2171234.0,2018-01-24,18120949,2017-12-31,167.55,12,10,58,57,24.0,1,1,2017.0,12.0,31.0,0,39.0,16857.480000000003,1.0,137.35,10.0,0.2564102564102564,21.71794871794872
7654,7957.0,2171234.0,2018-01-24,18120941,2017-12-31,69.48,14,10,28,50,24.0,1,1,2017.0,12.0,31.0,0,245.0,29775.030000000002,8.0,1113.3400000000001,51.0,0.20816326530612245,24.632653061224488
7655,10185.0,2171234.0,2018-01-24,18120974,2017-12-31,89.81,5,10,68,137,24.0,1,1,2017.0,12.0,31.0,0,67.0,6770.950000000001,0.0,0.0,20.0,0.29850746268656714,27.970149253731343
7656,10745.0,2171079.0,2018-01-19,18120922,2017-12-31,208.3,11,10,56,101,19.0,1,1,2017.0,12.0,31.0,0,82.0,16703.229999999996,1.0,62.37,37.0,0.45121951219512196,50.63414634146341
7657,6410.0,2171079.0,2018-01-19,18120910,2017-12-31,5.31,6,10,56,105,19.0,1,1,2017.0,12.0,31.0,0,86.0,10388.45,1.0,142.44,25.0,0.29069767441860467,27.651162790697676
7658,6713.0,2175264.0,2018-04-16,18120911,2017-12-31,196.29,12,10,54,36,106.0,0,3,2017.0,12.0,31.0,0,8.0,1632.02,0.0,0.0,7.0,0.875,107.375
7659,1187.0,2171283.0,2018-01-25,18120971,2017-12-31,218.97,4,10,56,18,25.0,1,1,2017.0,12.0,31.0,0,97.0,9778.210000000001,1.0,82.75,19.0,0.1958762886597938,23.938144329896907
7660,5046.0,2171948.0,2018-02-12,18120927,2017-12-31,92.8,14,10,56,129,43.0,0,2,2017.0,12.0,31.0,0,291.0,25598.170000000002,10.0,1489.4199999999998,127.0,0.436426116838488,36.52233676975945
7661,171.0,2171234.0,2018-01-24,18120958,2017-12-31,213.69,6,10,65,106,24.0,1,1,2017.0,12.0,31.0,0,121.0,32360.43,7.0,2137.01,64.0,0.5289256198347108,40.46280991735537
7662,6388.0,2171113.0,2018-01-22,18120967,2017-12-31,103.62,11,10,56,95,22.0,1,1,2017.0,12.0,31.0,0,182.0,27639.370000000003,0.0,0.0,54.0,0.2967032967032967,33.74175824175824
7663,12002.0,2177942.0,2018-06-11,18120978,2017-12-31,90.44,6,10,56,61,162.0,0,3,2017.0,12.0,31.0,0,95.0,8853.289999999999,8.0,912.8399999999999,52.0,0.5473684210526316,52.0
7664,7982.0,2172340.0,2018-02-19,18120926,2017-12-31,98.63,14,10,56,147,50.0,0,2,2017.0,12.0,31.0,0,32.0,3197.3100000000004,3.0,336.03999999999996,10.0,0.3125,31.21875
7665,3950.0,2173201.0,2018-03-08,4024726349,2018-01-01,118.09,11,10,56,75,66.0,0,2,2018.0,1.0,1.0,1,143.0,24184.11,4.0,764.1,60.0,0.4195804195804196,40.3986013986014
7666,8395.0,2171113.0,2018-01-22,4024739633,2018-01-01,159.94,11,10,56,15,21.0,1,1,2018.0,1.0,1.0,1,98.0,18937.319999999996,2.0,303.86,45.0,0.45918367346938777,41.03061224489796
7667,8969.0,2173201.0,2018-03-08,4024730968,2018-01-01,272.29,11,10,56,75,66.0,0,2,2018.0,1.0,1.0,1,143.0,24184.11,4.0,609.9,60.0,0.4195804195804196,40.3986013986014
7668,7370.0,2171113.0,2018-01-22,4024743898,2018-01-01,159.94,11,10,56,128,21.0,1,1,2018.0,1.0,1.0,1,41.0,5468.62,1.0,107.78,33.0,0.8048780487804879,81.6829268292683
7669,13362.0,2171113.0,2018-01-22,4024728128,2018-01-01,159.94,11,10,56,15,21.0,1,1,2018.0,1.0,1.0,1,98.0,18937.319999999996,2.0,303.86,45.0,0.45918367346938777,41.03061224489796
7670,13273.0,2180207.0,2018-08-02,4024714876,2018-01-01,159.94,14,10,56,129,213.0,0,3,2018.0,1.0,1.0,1,291.0,25598.170000000002,12.0,1592.2199999999998,128.0,0.43986254295532645,36.52233676975945
7671,11376.0,2171113.0,2018-01-22,4024726348,2018-01-01,118.09,11,10,56,95,21.0,1,1,2018.0,1.0,1.0,1,182.0,27639.370000000003,2.0,221.71,54.0,0.2967032967032967,33.74175824175824
7672,12.0,2171113.0,2018-01-22,4024722228,2018-01-01,118.09,11,10,56,95,21.0,1,1,2018.0,1.0,1.0,1,182.0,27639.370000000003,2.0,221.71,54.0,0.2967032967032967,33.74175824175824
7673,7527.0,2171079.0,2018-01-19,4024737420,2018-01-01,206.46,6,10,56,17,18.0,1,1,2018.0,1.0,1.0,1,102.0,16864.08,3.0,553.99,44.0,0.43137254901960786,36.72549019607843
7674,5723.0,2171883.0,2018-02-09,4024714008,2018-01-01,99.69,5,10,56,41,39.0,0,2,2018.0,1.0,1.0,1,43.0,4464.599999999999,0.0,0.0,17.0,0.3953488372093023,32.0
7675,7313.0,2171234.0,2018-01-24,4024718749,2018-01-01,272.29,11,10,56,64,23.0,1,1,2018.0,1.0,1.0,1,9.0,1413.06,2.0,432.23,6.0,0.6666666666666666,63.888888888888886
7676,5531.0,2171113.0,2018-01-22,4024716707,2018-01-01,159.94,11,10,56,75,21.0,1,1,2018.0,1.0,1.0,1,143.0,24184.11,4.0,722.2500000000001,60.0,0.4195804195804196,40.3986013986014
7677,6773.0,2171234.0,2018-01-24,4024718749,2018-01-01,272.29,11,10,56,64,23.0,1,1,2018.0,1.0,1.0,1,9.0,1413.06,2.0,432.23,6.0,0.6666666666666666,63.888888888888886
7678,3629.0,2180207.0,2018-08-02,4024723551,2018-01-01,10.0,14,10,56,129,213.0,0,3,2018.0,1.0,1.0,1,291.0,25598.170000000002,12.0,1742.1599999999999,128.0,0.43986254295532645,36.52233676975945
7679,11095.0,2171113.0,2018-01-22,4024737845,2018-01-01,159.94,11,10,56,64,21.0,1,1,2018.0,1.0,1.0,1,9.0,1413.06,2.0,544.58,6.0,0.6666666666666666,63.888888888888886
7680,849.0,2173727.0,2018-03-16,4024718130,2018-01-01,118.09,11,10,56,75,74.0,0,2,2018.0,1.0,1.0,1,143.0,24184.11,4.0,764.1000000000001,60.0,0.4195804195804196,40.3986013986014
7681,12957.0,2171883.0,2018-02-09,4024751022,2018-01-04,82.54,5,10,56,44,36.0,0,2,2018.0,1.0,4.0,1,77.0,6811.789999999998,0.0,0.0,26.0,0.33766233766233766,33.74025974025974
7682,12289.0,2173727.0,2018-03-16,145659775,2018-01-11,608.95,12,14,58,54,64.0,0,2,2018.0,1.0,11.0,2,19.0,2465.29,3.0,396.34,9.0,0.47368421052631576,35.78947368421053
7683,834.0,2173727.0,2018-03-16,145663134,2018-01-12,166.0,12,14,58,54,63.0,0,2,2018.0,1.0,12.0,2,19.0,2465.29,4.0,1005.29,9.0,0.47368421052631576,35.78947368421053
7684,9311.0,2173976.0,2018-03-21,18200616,2018-01-13,82.75,14,10,56,130,67.0,0,2,2018.0,1.0,13.0,2,28.0,2394.08,3.0,248.25,21.0,0.75,42.714285714285715
7685,9790.0,2171234.0,2018-01-24,18200595,2018-01-13,97.3,6,10,64,72,11.0,1,0,2018.0,1.0,13.0,2,87.0,6224.300000000001,1.0,97.3,19.0,0.21839080459770116,22.563218390804597
7686,5758.0,2173976.0,2018-03-21,18200622,2018-01-13,246.56,14,10,56,129,67.0,0,2,2018.0,1.0,13.0,2,291.0,25598.170000000002,14.0,1866.05,130.0,0.44673539518900346,36.52233676975945
7687,287.0,2171234.0,2018-01-24,18200620,2018-01-13,108.58,5,10,56,40,11.0,1,0,2018.0,1.0,13.0,2,149.0,13672.380000000001,2.0,217.16,27.0,0.18120805369127516,23.013422818791945
7688,10126.0,2173976.0,2018-03-21,18200605,2018-01-13,82.75,14,10,56,113,67.0,0,2,2018.0,1.0,13.0,2,55.0,4890.160000000001,2.0,165.5,23.0,0.41818181818181815,28.87272727272727
7689,13855.0,2171234.0,2018-01-24,18200594,2018-01-13,97.3,6,10,64,71,11.0,1,0,2018.0,1.0,13.0,2,392.0,37426.939999999995,4.0,500.47,83.0,0.21173469387755103,23.221938775510203
7690,158.0,2173976.0,2018-03-21,18200599,2018-01-13,82.75,14,10,56,108,67.0,0,2,2018.0,1.0,13.0,2,82.0,7509.76,2.0,165.5,33.0,0.4024390243902439,30.036585365853657
7691,9188.0,2171079.0,2018-01-19,18200580,2018-01-13,138.03,12,10,56,13,6.0,1,0,2018.0,1.0,13.0,2,76.0,11877.819999999998,1.0,109.6,28.0,0.3684210526315789,31.13157894736842
7692,8506.0,2173904.0,2018-03-20,18200573,2018-01-13,144.22,14,10,56,123,66.0,0,2,2018.0,1.0,13.0,2,58.0,6870.910000000002,1.0,144.22,22.0,0.3793103448275862,28.155172413793103
7693,5625.0,2171234.0,2018-01-24,18200630,2018-01-13,147.75,12,10,59,131,11.0,1,0,2018.0,1.0,13.0,2,59.0,8546.52,0.0,0.0,40.0,0.6779661016949152,52.186440677966104
7694,9493.0,2173976.0,2018-03-21,18232721,2018-01-13,92.8,14,10,56,51,67.0,0,2,2018.0,1.0,13.0,2,21.0,2176.4600000000005,3.0,278.4,13.0,0.6190476190476191,47.285714285714285
7695,646.0,2171948.0,2018-02-12,18200583,2018-01-13,183.29,1,10,56,69,30.0,1,1,2018.0,1.0,13.0,2,291.0,48131.850000000006,7.0,1292.11,182.0,0.6254295532646048,53.52577319587629
7696,10477.0,2173904.0,2018-03-20,18200612,2018-01-13,82.75,14,10,56,119,66.0,0,2,2018.0,1.0,13.0,2,57.0,5128.360000000001,2.0,165.5,26.0,0.45614035087719296,31.12280701754386
7697,10458.0,2173976.0,2018-03-21,18200615,2018-01-13,82.75,14,10,56,126,67.0,0,2,2018.0,1.0,13.0,2,33.0,2874.9700000000003,2.0,165.5,24.0,0.7272727272727273,40.36363636363637
7698,6838.0,2171234.0,2018-01-24,18200588,2018-01-13,277.58,6,10,65,106,11.0,1,0,2018.0,1.0,13.0,2,121.0,32360.43,10.0,2813.72,68.0,0.5619834710743802,40.46280991735537
7699,10658.0,2173976.0,2018-03-21,18200600,2018-01-13,82.75,14,10,56,107,67.0,0,2,2018.0,1.0,13.0,2,30.0,2482.5,3.0,248.25,18.0,0.6,37.56666666666667
7700,10831.0,2173976.0,2018-03-21,18200601,2018-01-13,82.75,14,10,56,110,67.0,0,2,2018.0,1.0,13.0,2,25.0,2068.75,3.0,248.25,17.0,0.68,39.48
7701,9459.0,2173976.0,2018-03-21,18200602,2018-01-13,82.75,14,10,56,124,67.0,0,2,2018.0,1.0,13.0,2,83.0,6081.030000000001,2.0,165.5,28.0,0.3373493975903614,27.301204819277107
7702,6702.0,2171234.0,2018-01-24,18200625,2018-01-13,176.39,1,10,56,23,11.0,1,0,2018.0,1.0,13.0,2,17.0,3429.5,1.0,160.86,13.0,0.7647058823529411,48.705882352941174
7703,7770.0,2171234.0,2018-01-24,18200632,2018-01-13,183.96,12,10,58,58,11.0,1,0,2018.0,1.0,13.0,2,82.0,9719.960000000001,0.0,0.0,31.0,0.3780487804878049,25.878048780487806
7704,13329.0,2173976.0,2018-03-21,18200617,2018-01-13,82.75,14,10,56,45,67.0,0,2,2018.0,1.0,13.0,2,78.0,7365.83,5.0,444.89,43.0,0.5512820512820513,33.91025641025641
7705,577.0,2171234.0,2018-01-24,18200585,2018-01-13,107.78,13,10,56,140,11.0,1,0,2018.0,1.0,13.0,2,94.0,9915.420000000002,0.0,0.0,40.0,0.425531914893617,36.840425531914896
7706,3500.0,2173976.0,2018-03-21,18200611,2018-01-13,82.75,14,10,56,117,67.0,0,2,2018.0,1.0,13.0,2,58.0,5211.110000000001,2.0,165.5,25.0,0.43103448275862066,31.620689655172413
7707,13093.0,2171204.0,2018-01-23,18200628,2018-01-13,91.82,4,10,56,38,10.0,1,0,2018.0,1.0,13.0,2,201.0,20552.45,2.0,313.09000000000003,24.0,0.11940298507462686,18.64179104477612
7708,10421.0,2171234.0,2018-01-24,18200593,2018-01-13,97.3,6,10,64,71,11.0,1,0,2018.0,1.0,13.0,2,392.0,37426.939999999995,4.0,500.47,83.0,0.21173469387755103,23.221938775510203
7709,10646.0,2173976.0,2018-03-21,18200618,2018-01-13,82.75,14,10,56,121,67.0,0,2,2018.0,1.0,13.0,2,48.0,4298.4800000000005,2.0,165.5,22.0,0.4583333333333333,33.479166666666664
7710,10830.0,2171948.0,2018-02-12,18200626,2018-01-13,172.82,1,10,51,7,30.0,1,1,2018.0,1.0,13.0,2,90.0,12175.650000000001,0.0,0.0,48.0,0.5333333333333333,42.644444444444446
7711,394.0,2173904.0,2018-03-20,18200575,2018-01-13,144.22,14,10,56,32,66.0,0,2,2018.0,1.0,13.0,2,51.0,7503.290000000002,3.0,432.65999999999997,28.0,0.5490196078431373,35.450980392156865
7712,4725.0,2171234.0,2018-01-24,18200589,2018-01-13,277.58,6,10,65,106,11.0,1,0,2018.0,1.0,13.0,2,121.0,32360.43,10.0,2813.72,68.0,0.5619834710743802,40.46280991735537
7713,893.0,2173976.0,2018-03-21,18200604,2018-01-13,82.75,14,10,56,109,67.0,0,2,2018.0,1.0,13.0,2,55.0,4880.110000000001,2.0,165.5,23.0,0.41818181818181815,29.563636363636363
7714,13532.0,2173976.0,2018-03-21,18200619,2018-01-13,82.75,14,10,56,114,67.0,0,2,2018.0,1.0,13.0,2,28.0,2458.85,3.0,248.25,20.0,0.7142857142857143,39.785714285714285
7715,10699.0,2171948.0,2018-02-12,18200584,2018-01-13,142.36,1,10,56,69,30.0,1,1,2018.0,1.0,13.0,2,291.0,48131.850000000006,7.0,1333.04,182.0,0.6254295532646048,53.52577319587629
7716,473.0,2173976.0,2018-03-21,18200623,2018-01-13,82.75,14,10,56,148,67.0,0,2,2018.0,1.0,13.0,2,27.0,2348.14,3.0,248.25,17.0,0.6296296296296297,36.55555555555556
7717,9749.0,2171234.0,2018-01-24,18200624,2018-01-13,198.74,1,10,56,28,11.0,1,0,2018.0,1.0,13.0,2,70.0,11426.04,1.0,196.09,33.0,0.4714285714285714,36.871428571428574
7718,14440.0,2171234.0,2018-01-24,18200569,2018-01-13,183.47,4,10,56,80,11.0,1,0,2018.0,1.0,13.0,2,82.0,10917.3,0.0,0.0,36.0,0.43902439024390244,37.68292682926829
7719,7619.0,2173976.0,2018-03-21,18200606,2018-01-13,82.75,14,10,56,116,67.0,0,2,2018.0,1.0,13.0,2,61.0,5395.47,2.0,165.5,30.0,0.4918032786885246,32.47540983606557
7720,10911.0,2171234.0,2018-01-24,18200570,2018-01-13,504.59,12,10,58,56,11.0,1,0,2018.0,1.0,13.0,2,29.0,6151.379999999999,0.0,0.0,16.0,0.5517241379310345,37.86206896551724
7721,6187.0,2173976.0,2018-03-21,18200609,2018-01-13,82.75,14,10,56,118,67.0,0,2,2018.0,1.0,13.0,2,27.0,2317.0,2.0,165.5,19.0,0.7037037037037037,41.666666666666664
7722,6981.0,2171234.0,2018-01-24,18200591,2018-01-13,104.25,6,10,64,71,11.0,1,0,2018.0,1.0,13.0,2,392.0,37426.939999999995,4.0,493.52000000000004,83.0,0.21173469387755103,23.221938775510203
7723,1846.0,2173904.0,2018-03-20,18200614,2018-01-13,82.75,14,10,56,120,66.0,0,2,2018.0,1.0,13.0,2,134.0,11980.93,6.0,413.75,37.0,0.27611940298507465,24.62686567164179
7724,7905.0,2177609.0,2018-06-04,18200577,2018-01-13,265.43,6,10,56,16,142.0,0,3,2018.0,1.0,13.0,2,157.0,23602.570000000003,1.0,107.78,57.0,0.3630573248407643,31.738853503184714
7725,11677.0,2173904.0,2018-03-20,18200574,2018-01-13,144.22,14,10,56,79,66.0,0,2,2018.0,1.0,13.0,2,58.0,8917.169999999998,3.0,432.65999999999997,30.0,0.5172413793103449,32.48275862068966
7726,12434.0,2173976.0,2018-03-21,18200610,2018-01-13,82.75,14,10,56,120,67.0,0,2,2018.0,1.0,13.0,2,134.0,11980.93,6.0,413.75,37.0,0.27611940298507465,24.62686567164179
7727,8071.0,2173976.0,2018-03-21,18200608,2018-01-13,82.75,14,10,56,115,67.0,0,2,2018.0,1.0,13.0,2,28.0,2399.75,2.0,165.5,19.0,0.6785714285714286,40.857142857142854
7728,7945.0,2171079.0,2018-01-19,18200572,2018-01-13,250.24,12,10,69,144,6.0,1,0,2018.0,1.0,13.0,2,42.0,9572.86,2.0,380.02,26.0,0.6190476190476191,47.857142857142854
7729,9000.0,2171234.0,2018-01-24,18200587,2018-01-13,185.44,6,10,65,106,11.0,1,0,2018.0,1.0,13.0,2,121.0,32360.43,10.0,2905.8599999999997,68.0,0.5619834710743802,40.46280991735537
7730,12433.0,2173976.0,2018-03-21,18200603,2018-01-13,82.75,14,10,56,125,67.0,0,2,2018.0,1.0,13.0,2,27.0,2317.0,3.0,248.25,20.0,0.7407407407407407,42.51851851851852
7731,6043.0,2171948.0,2018-02-12,18200627,2018-01-13,553.13,14,10,29,68,30.0,1,1,2018.0,1.0,13.0,2,24.0,7147.68,0.0,0.0,10.0,0.4166666666666667,27.666666666666668
7732,3899.0,2174351.0,2018-03-28,18200613,2018-01-13,82.75,14,10,56,122,74.0,0,2,2018.0,1.0,13.0,2,28.0,2400.75,3.0,309.72,20.0,0.7142857142857143,40.5
7733,10567.0,2171234.0,2018-01-24,18200592,2018-01-13,97.3,6,10,64,71,11.0,1,0,2018.0,1.0,13.0,2,392.0,37426.939999999995,4.0,500.47,83.0,0.21173469387755103,23.221938775510203
7734,39.0,2171079.0,2018-01-19,18200582,2018-01-13,107.78,6,10,56,16,6.0,1,0,2018.0,1.0,13.0,2,157.0,23602.570000000003,1.0,265.43,57.0,0.3630573248407643,31.738853503184714
7735,8396.0,2173976.0,2018-03-21,18200607,2018-01-13,82.75,14,10,56,65,67.0,0,2,2018.0,1.0,13.0,2,30.0,2565.25,2.0,165.5,21.0,0.7,41.233333333333334
7736,9967.0,2174351.0,2018-03-28,18200597,2018-01-13,82.75,14,10,56,112,74.0,0,2,2018.0,1.0,13.0,2,28.0,2317.0,2.0,165.5,16.0,0.5714285714285714,37.142857142857146
7737,7981.0,2171079.0,2018-01-19,18200576,2018-01-13,144.22,4,10,56,38,6.0,1,0,2018.0,1.0,13.0,2,201.0,20552.45,2.0,260.69,24.0,0.11940298507462686,18.64179104477612
7738,10565.0,2171948.0,2018-02-12,18200581,2018-01-13,157.09,1,10,56,69,30.0,1,1,2018.0,1.0,13.0,2,291.0,48131.850000000006,7.0,1318.31,182.0,0.6254295532646048,53.52577319587629
7739,1851.0,2171948.0,2018-02-12,18200579,2018-01-13,229.32,1,10,56,69,30.0,1,1,2018.0,1.0,13.0,2,291.0,48131.850000000006,7.0,1246.08,182.0,0.6254295532646048,53.52577319587629
7740,1423.0,2171079.0,2018-01-19,18200631,2018-01-13,62.37,6,10,56,0,6.0,1,0,2018.0,1.0,13.0,2,70.0,6715.469999999999,2.0,128.03,32.0,0.45714285714285713,37.2
7741,4657.0,2173976.0,2018-03-21,18200598,2018-01-13,82.75,14,10,56,111,67.0,0,2,2018.0,1.0,13.0,2,27.0,2234.25,2.0,165.5,15.0,0.5555555555555556,35.55555555555556
7742,13898.0,2171948.0,2018-02-12,18200596,2018-01-13,165.08,1,10,56,69,30.0,1,1,2018.0,1.0,13.0,2,291.0,48131.850000000006,7.0,1310.32,182.0,0.6254295532646048,53.52577319587629
7743,1688.0,2171113.0,2018-01-22,18200586,2018-01-13,128.03,6,10,56,0,9.0,1,0,2018.0,1.0,13.0,2,70.0,6715.469999999999,2.0,62.37,32.0,0.45714285714285713,37.2
7744,4017.0,2173976.0,2018-03-21,18200590,2018-01-13,113.89,14,10,56,129,67.0,0,2,2018.0,1.0,13.0,2,291.0,25598.170000000002,14.0,1998.7199999999998,130.0,0.44673539518900346,36.52233676975945
7745,7719.0,2171079.0,2018-01-19,18200571,2018-01-13,265.38,12,10,56,20,6.0,1,0,2018.0,1.0,13.0,2,74.0,14859.09,2.0,274.03,42.0,0.5675675675675675,56.513513513513516
7746,11797.0,2173976.0,2018-03-21,18200600,2018-01-13,82.75,14,10,56,107,67.0,0,2,2018.0,1.0,13.0,2,30.0,2482.5,3.0,248.25,18.0,0.6,37.56666666666667
7747,1293.0,2173201.0,2018-03-08,18200578,2018-01-13,391.02,3,10,56,35,54.0,0,2,2018.0,1.0,13.0,2,43.0,11360.18,1.0,176.84,38.0,0.8837209302325582,104.72093023255815
7748,1563.0,2171234.0,2018-01-24,18200621,2018-01-13,108.58,5,10,56,40,11.0,1,0,2018.0,1.0,13.0,2,149.0,13672.380000000001,2.0,217.16,27.0,0.18120805369127516,23.013422818791945
7749,9162.0,2173727.0,2018-03-16,145679011,2018-01-24,279.0,12,14,58,54,51.0,0,2,2018.0,1.0,24.0,0,21.0,2674.68,3.0,961.9000000000001,9.0,0.42857142857142855,34.333333333333336
7750,8884.0,2172340.0,2018-02-19,18232759,2018-01-31,41.55,8,10,63,90,19.0,1,1,2018.0,1.0,31.0,0,6.0,249.3,0.0,0.0,2.0,0.3333333333333333,32.0
